ticket_id,review,category,rating,emotion,confidence,priority
TKT-25919,Do not buy this product. Battery is poor and network is missing in phone. so my suggestion plz do no,mobile,2,anger/sadness,83.15%,HIGH
TKT-25920,Worst product delivered by amazon . After 15days phone automatically found Curved due to extra heat ,smartTv,1,anger/sadness,89.26%,HIGH
TKT-25934,Received damaged product,refrigerator,1,anger/sadness,87.04%,HIGH
TKT-25947,Overall Not satisfactory Battery below average Camera below average Fingerprint average Speaker very,mobile accessories,1,neutral,46.49%,MEDIUM
TKT-25954,The phone has an average display with not worth it camera. Front camera is very disappointing. Not h,mobile,2,anger/sadness,51.08%,HIGH
TKT-25956,Phone utna fast nhi jaise ki aur sab h. Camera quality v average h agar dusre phone se tulna ki jay ,mobile,2,anger/sadness,68.04%,HIGH
TKT-25962,Ver bad phone,smartTv,1,anger/sadness,74.41%,HIGH
TKT-25970,Hyped up product. Never started in first place and just kept vibrating. Had to be replaced. Not sure,mobile accessories,1,anger/sadness,64.37%,HIGH
TKT-25976,Battery back up is very bad and also heat quickly,mobile,1,anger/sadness,59.95%,HIGH
TKT-25978,It's dead. Only 2 month life.... Very costly for me...,mobile,1,anger/sadness,81.35%,HIGH
TKT-25980,It stopped working once fell down from my hand. Got replacement bcoz of under warranty. Got new one ,mobile,5,anger/sadness,47.96%,HIGH
TKT-25988,The earphone's rubber hooks fall of easily. Bluetooth stops connecting sometimes when I connect my p,mobile accessories,1,anger/sadness,70.24%,HIGH
TKT-25994,First thing first this phone has very good battery life along with great performance but the biggest,mobile,2,anger/sadness,62.98%,HIGH
TKT-25995,No Pros in this mobile except samsung brand. Battery life: Not more than 6hrs on normal use. Mobile ,mobile accessories,1,anger/sadness,52.73%,HIGH
TKT-26003,This is very bad speaker i buy it from Amazon and after 2 to 3 months later the speaker is not worki,smartTv,1,anger/sadness,79.40%,HIGH
TKT-26004,"3D Touch not working , camera quality poor. Very bad customer service and not replacement option.",mobile accessories,2,anger/sadness,87.51%,HIGH
TKT-26007,After 2-3 months of usage i am facing problem with right portion of earphone. There is no sound outp,mobile,2,anger/sadness,42.19%,HIGH
TKT-26013,"Not bad , battery quickly discharge ,SD card not supported",mobile,2,anger/sadness,53.84%,HIGH
TKT-26027,"Sound is okay, the feel is very plasticky. the major issue is that the speaker doesn't work with lap",mobile,3,anger/sadness,53.90%,HIGH
TKT-26029,Defective volume button on opening the box delivered. Never expected such a thing at least with iPho,smartTv,1,anger/sadness,66.33%,HIGH
TKT-26039,"I got one from flipkart which is a worst product. The same i bought at amazon,, no issues and workin",mobile,5,anger/sadness,85.02%,HIGH
TKT-26057,BAD CAMERA,mobile accessories,3,anger/sadness,58.78%,HIGH
TKT-26063,Everything is Good bt I think battery life is not as like as 6000 mah drained in one day even in nor,mobile accessories,3,neutral,51.72%,MEDIUM
TKT-26067,SD CARD is DEFECTIVE. NOT WORKING,mobile,1,anger/sadness,88.51%,HIGH
TKT-26068,"Just purchased this cable on 16th of july 2019 and this cable not even lasted a month, such a poor q",mobile,1,anger/sadness,89.74%,HIGH
TKT-26074,Working very well,mobile,5,anger/sadness,76.11%,HIGH
TKT-26085,I have bought this mobile indian Great sale.. First 3 days battery was very nice.. day by day batter,mobile,2,anger/sadness,75.27%,HIGH
TKT-26087,Sir my iPhone not working.It gets over heated and shut down.kindly arrange for its repair,mobile,1,anger/sadness,63.12%,HIGH
TKT-26093,Everything is good except speaker. Speaker noise is very worst,mobile accessories,3,anger/sadness,60.74%,HIGH
TKT-26095,The processor hangs while charging forced to restart every time after charging. Cant connect during ,mobile,2,anger/sadness,69.01%,HIGH
TKT-26097,Received Old and seal opened Box. Already requested to replace the item.,mobile,1,anger/sadness,88.45%,HIGH
TKT-26110,Very poor battery backup,mobile,1,anger/sadness,59.64%,HIGH
TKT-26114,"wrost product i ever purchased. the cable is not working after a month , so i request for warranty. ",mobile,1,anger/sadness,84.95%,HIGH
TKT-26118,Average,refrigerator,5,neutral,55.72%,MEDIUM
TKT-26123,"As per the specifications,FM is available but in this mobile there is no FM. Charging also is very l",mobile,2,anger/sadness,53.16%,HIGH
TKT-26132,Display screen hanging issues,mobile,1,anger/sadness,68.52%,HIGH
TKT-26136,Worst camera quality.... Even 2 mega pixel phone is better than this phone camera.,mobile,1,anger/sadness,62.97%,HIGH
TKT-26144,This phone not responding properly internet works like a 2g speed and call not alerting (not ringing,mobile accessories,1,anger/sadness,55.90%,HIGH
TKT-26150,Problem has started after 10 days. 1. Restarts automatically 2. earphones doesn't work properly 3. D,mobile accessories,1,anger/sadness,81.17%,HIGH
TKT-26156,sIR pfa BED PRUDUCT,mobile,1,anger/sadness,59.92%,HIGH
TKT-26161,It's not charging mobile automatically. One usb port is not working. Other port power output is very,mobile,1,anger/sadness,45.78%,HIGH
TKT-26168,Bad product turns yellow in a day. Feel like old product,smartTv,1,anger/sadness,88.80%,HIGH
TKT-26173,Battery backup is bad and it's take more time to get charged,mobile,4,anger/sadness,43.85%,HIGH
TKT-26206,"Speaker is auto on for every calls, keypad doesn't work most of the time..sensor doesn't work at all",mobile,1,anger/sadness,77.60%,HIGH
TKT-26211,The phone is faulty.. do not buy this product. It heats up so fast so that we can’t even hold it in ,mobile,1,anger/sadness,91.93%,HIGH
TKT-26217,Amazon ki delivery system ekdam 3rd class he aapko 15 din baat product milega. Amazon se purchase ka,mobile accessories,1,anger/sadness,81.97%,HIGH
TKT-26248,"hi, I have purchased this phone (iphone 7-32 GB) on 19 march with 1 year warranty. Now the issue i a",smartTv,3,anger/sadness,71.52%,HIGH
TKT-26254,Left speaker is not working,smartTv,5,anger/sadness,60.69%,HIGH
TKT-26265,I got a refurbished one. After just over one year I had issues with motherboard. Warranty could not ,smartTv,1,anger/sadness,77.64%,HIGH
TKT-26274,not upto expectations. touch doesn't work properly while charging. oppo k3 is far better than this. ,mobile accessories,1,anger/sadness,53.80%,HIGH
TKT-26276,Its not working . Damaged product recieved.,mobile,1,anger/sadness,88.75%,HIGH
TKT-26283,"Start to lag after 3-4 months of use. If you game alot, try not to buy this mobile.",mobile,3,anger/sadness,40.28%,HIGH
TKT-26285,Seems either the product is duplicate or a faulty pc since past 2 months it has stopped working. Mea,mobile,1,anger/sadness,93.26%,HIGH
TKT-26291,No one arriving at place like Bangalore for installation after two days of purchase. lodged a call s,refrigerator,1,anger/sadness,58.24%,HIGH
TKT-26298,Sound is worst,smartTv,4,anger/sadness,92.91%,HIGH
TKT-26324,2 stars as this product does not connect with .y jabra Bluetooth headphones. Waste of money for me. ,refrigerator,2,anger/sadness,75.01%,HIGH
TKT-26330,Ive been using this phone from last 6 months everday it sends an sms to someone unknown it doesn't s,mobile accessories,5,anger/sadness,69.00%,HIGH
TKT-26338,"Nothing is to like, rather than colour. Not happy with the product, waste of money, after little flu",refrigerator,1,anger/sadness,49.48%,HIGH
TKT-26361,Very bad in all departments please don't purchase this mobile,mobile accessories,1,anger/sadness,87.39%,HIGH
TKT-26368,Price reduced by around 20k to a final amount of 36k within 3-4 months! Worst purchase ever made!!,mobile accessories,1,anger/sadness,89.29%,HIGH
TKT-26371,Battery charger is faulty !!! Have got it checked from Canon Service Centre.,refrigerator,2,anger/sadness,59.20%,HIGH
TKT-26391,Its taking much time to be charged and battery is draining sooner than mentioned,mobile,4,anger/sadness,58.06%,HIGH
TKT-26399,No installation from last 15 days and there is no support from Amazon and MI TV it is such a pain. P,smartTv,1,anger/sadness,87.16%,HIGH
TKT-26403,"I bought iPhone 6 on 13/10/18, since last month i. e. from March 2019 I'm facing a lot of problem wi",mobile accessories,3,anger/sadness,78.33%,HIGH
TKT-26411,Poor batter backup (Max 6-8 hours) and worst camera.,mobile,1,anger/sadness,82.68%,HIGH
TKT-26412,Dear sir/madam Mobile delivered with bill and all accessories except warranty card and user guide. O,mobile,4,anger/sadness,50.96%,HIGH
TKT-26419,The phone is not like other Samsung .network is not full at anytime or anywhere. 6000mah battery is ,mobile,3,neutral,38.74%,MEDIUM
TKT-26424,"With 8gb ram it's a worst performing phone, I wasted my money, gallary, WhatsApp not working properl",mobile,1,anger/sadness,97.94%,HIGH
TKT-26428,It was correpted after 1 year of use.it was correpted exactly after few days of completing one year.,mobile,2,anger/sadness,52.56%,HIGH
TKT-26430,Average,mobile accessories,1,neutral,55.72%,MEDIUM
TKT-26434,Average,mobile accessories,3,neutral,55.72%,MEDIUM
TKT-26435,All ok not bad quality,mobile accessories,3,anger/sadness,80.63%,HIGH
TKT-26436,"Doesn't get connected with the mobile devices, very loose connection... Mobile doesn't charge.",mobile,1,anger/sadness,58.19%,HIGH
TKT-26449,i have purchased 2 power bank and both are waste of money. it take 5 to 6 hours to charge and you ca,mobile,1,anger/sadness,77.97%,HIGH
TKT-26452,No sound in system after replacement k baad bhi sound nhi aarha,smartTv,1,anger/sadness,59.42%,HIGH
TKT-26457,Avg,mobile accessories,2,neutral,47.23%,MEDIUM
TKT-26459,"Weak device , camera quality is so dumb, started hanging afger 3 months, fingerprint also not workin",mobile accessories,3,anger/sadness,92.62%,HIGH
TKT-26481,The charger isn’t working and it will cost you to buy a new ine which amazon or apple wouldn’t bothe,mobile,1,anger/sadness,54.55%,HIGH
TKT-26482,"Though i have not used the phones camera much, but still i noticed that back rear camera is good, bu",mobile,3,anger/sadness,49.14%,HIGH
TKT-26501,Worst for design purpose.,smartTv,2,anger/sadness,75.41%,HIGH
TKT-26504,We didn't have headset in the box,mobile accessories,2,anger/sadness,47.53%,HIGH
TKT-26506,MS office was not installed for on this product and same model having MS office preinstalled with 50,smartTv,1,anger/sadness,50.50%,HIGH
TKT-26511,Poor experience. I bought it in last oct however it has stopped working from this Aug... Mi care is ,mobile,1,anger/sadness,96.12%,HIGH
TKT-26516,"The amoled screen is good, battery life is good (2 days use with full time internet connection ON) -",mobile,3,anger/sadness,51.96%,HIGH
TKT-26517,Very poor,mobile,5,anger/sadness,86.99%,HIGH
TKT-26520,Got this product at 999 in sale Pros. 1) neon colour is very good 2) u can charge this once every tw,mobile accessories,3,neutral,46.02%,MEDIUM
TKT-26529,samsung ke M20 me bohot hang hota hai. i buy samsung m20 by seeking some froad and selfish youtubers,mobile accessories,1,anger/sadness,61.85%,HIGH
TKT-26536,There is a charging issue,smartTv,1,anger/sadness,42.83%,HIGH
TKT-26549,"Pathetic, as expected online not trustworthy",smartTv,1,anger/sadness,77.02%,HIGH
TKT-26553,When I press reboot its started rebooting again and again and also phone lock was not working at tha,mobile,1,anger/sadness,65.96%,HIGH
TKT-26569,3 class speaker Bose company,smartTv,1,anger/sadness,51.10%,HIGH
TKT-26576,"I received the product in September and when I opened it, I noticed a very minor scratch. I didn't b",mobile,1,anger/sadness,92.84%,HIGH
TKT-26607,When i have opened the packing i found that box was not properly... there was a damage in box.. from,mobile accessories,2,anger/sadness,81.86%,HIGH
TKT-26614,"Cheated My Samsung. It Says 48 MP Camera, But Its A 18 MP Ai Powered Camera Which Fails Almost Every",mobile,2,anger/sadness,62.06%,HIGH
TKT-26625,Amazon is not satisfying the customer and is only interested to make more and more money.. I bought ,mobile,1,anger/sadness,83.39%,HIGH
TKT-26631,"Pathetic product, the sim slot has stopped working after 11 days, right after thw return window clos",mobile accessories,1,anger/sadness,92.96%,HIGH
TKT-26635,Products seals was broken already. I have attached image copy of the same.,mobile,3,anger/sadness,67.52%,HIGH
TKT-26641,"1) Netflix doesn't work, app gets installed but gives some error on playing. Even casting netflix fr",smartTv,1,anger/sadness,75.65%,HIGH
TKT-26643,Phone is suprb working however earphones are damaged peice. The right side is not working,mobile,5,anger/sadness,79.63%,HIGH
TKT-26644,Call audio clarity is very bad. The user interface is not so friendly. One of the speakers is not wo,mobile accessories,1,anger/sadness,92.72%,HIGH
TKT-26646,"Network speed is too low.The sim doesn't have any complaints,but the phone is too slow in case of in",mobile,1,anger/sadness,69.47%,HIGH
TKT-26647,First month it worked very good but after charging in second month its bluetooth connectivity stops ,refrigerator,3,anger/sadness,55.59%,HIGH
TKT-26653,Worst laptop,smartTv,1,anger/sadness,96.72%,HIGH
TKT-26658,Bad experience,mobile accessories,1,anger/sadness,79.07%,HIGH
TKT-26659,It's a nice midrange phone from Samsung. Processor shows some lag while opening normal apps like Fac,mobile,4,anger/sadness,46.39%,HIGH
TKT-26664,No rating as it is faulty item,refrigerator,1,anger/sadness,78.21%,HIGH
TKT-26670,Didn't got my cashback,smartTv,5,anger/sadness,61.46%,HIGH
TKT-26679,"Very bad, not able to return. Phone got stucked once I switched on.",mobile accessories,1,anger/sadness,84.90%,HIGH
TKT-26682,I bought this 1 month before. its going to hung status many times and not able to re-start also. Its,mobile accessories,1,anger/sadness,94.32%,HIGH
TKT-26685,"Invoice is printed with very poor ink, it will create a problem in case of claiming warranty.",mobile,3,neutral,36.48%,MEDIUM
